Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
US,62397,150930,0.4134168157423971,-1
Italy,23478,150930,0.1555555555555555,-1
France,21098,150930,0.1397866560657258,-1
Spain,8268,150930,0.0547803617571059,-1
Chile,5816,150930,0.0385344199297687,-1
Argentina,5631,150930,0.0373086861458954,-1
Portugal,5322,150930,0.0352613794474259,-1
Australia,4957,150930,0.032843039819784,-1
New Zealand,3320,150930,0.0219969522295103,-1
Austria,3057,150930,0.0202544225800039,-1
Germany,2452,150930,0.0162459418273371,-1
South Africa,2258,150930,0.0149605777512754,-1
Greece,884,150930,0.0058570198105081,-1
Israel,630,150930,0.0041741204531902,-1
Hungary,231,150930,0.0015305108328364,-1
Canada,196,150930,0.0012986152521036,-1
Romania,139,150930,0.0009209567349102,-1
Slovenia,94,150930,0.000622805273968,-1
Uruguay,92,150930,0.0006095540979261,-1
Croatia,89,150930,0.0005896773338633,-1
Bulgaria,77,150930,0.0005101702776121,-1
Moldova,71,150930,0.0004704167494865,-1
Mexico,63,150930,0.000417412045319,-1
Turkey,52,150930,0.0003445305770887,-1
Georgia,43,150930,0.0002849002849002,-1
Lebanon,37,150930,0.0002451467567746,-1
Cyprus,31,150930,0.000205393228649,-1
Brazil,25,150930,0.0001656397005234,-1
Macedonia,16,150930,0.0001060094083349,-1
Serbia,14,150930,9.2758232293116e-05,-1
Morocco,12,150930,7.95070562512423e-05,-1
England,9,150930,5.963029218843173e-05,-1
Luxembourg,9,150930,5.963029218843173e-05,-1
Lithuania,8,150930,5.300470416749487e-05,-1
India,8,150930,5.300470416749487e-05,-1
Czech Republic,6,150930,3.975352812562115e-05,-1
Ukraine,5,150930,3.312794010468429e-05,-1
Bosnia and Herzegovina,4,150930,2.650235208374744e-05,-1
South Korea,4,150930,2.650235208374744e-05,-1
Switzerland,4,150930,2.650235208374744e-05,-1
Egypt,3,150930,1.987676406281057e-05,-1
China,3,150930,1.987676406281057e-05,-1
Slovakia,3,150930,1.987676406281057e-05,-1
Albania,2,150930,1.3251176041873716e-05,-1
Japan,2,150930,1.3251176041873716e-05,-1
Tunisia,2,150930,1.3251176041873716e-05,-1
Montenegro,2,150930,1.3251176041873716e-05,-1
US-France,1,150930,6.625588020936857e-06,-1
