Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
US,1554187,2483304,0.6258545067377977,-1
GB,346961,2483304,0.1397174892804102,-1
CA,184163,2483304,0.0741604733049195,-1
AU,146550,2483304,0.059014119898329,-1
NZ,26095,2483304,0.0105081778147178,-1
NL,24979,2483304,0.0100587765331993,-1
SE,22121,2483304,0.0089078904556188,-1
DE,20116,2483304,0.0081004983683028,-1
FR,13442,2483304,0.0054129498442397,-1
BE,12482,2483304,0.0050263680966969,-1
NO,12288,2483304,0.0049482463685477,-1
AF,6580,2483304,0.0026496957279495,-1
UY,6300,2483304,0.0025369427182495,-1
ZA,5976,2483304,0.0024064713784538,-1
CH,5262,2483304,0.0021189512037189,-1
IE,5127,2483304,0.0020645881454707,-1
UM,4770,2483304,0.0019208280581032,-1
ES,4510,2483304,0.0018161288348103,-1
SG,3989,2483304,0.0016063276989043,-1
AT,3720,2483304,0.0014980042717283,-1
BR,2830,2483304,0.0011396107766105,-1
DZ,2258,2483304,0.0009092724853662,-1
IS,2251,2483304,0.0009064536601237,-1
HK,2207,2483304,0.000888735330028,-1
DK,1936,2483304,0.0007796065242112,-1
PE,1861,2483304,0.0007494048251845,-1
JP,1584,2483304,0.0006378598834456,-1
IN,1562,2483304,0.0006290007183977,-1
FI,1465,2483304,0.0005899398543231,-1
LB,1289,2483304,0.0005190665339402,-1
CZ,1067,2483304,0.0004296695048209,-1
PL,989,2483304,0.0003982597378331,-1
IL,922,2483304,0.0003712795533692,-1
AS,882,2483304,0.0003551719805549,-1
GR,851,2483304,0.0003426886116238,-1
PH,686,2483304,0.0002762448737649,-1
UA,636,2483304,0.000256110407747,-1
PT,455,2483304,0.0001832236407624,-1
MX,443,2483304,0.0001783913689181,-1
IT,366,2483304,0.0001473842912506,-1
CL,331,2483304,0.0001332901650381,-1
CN,311,2483304,0.000125236378631,-1
RU,299,2483304,0.0001204041067867,-1
VE,294,2483304,0.0001183906601849,-1
ID,282,2483304,0.0001135583883406,-1
LU,278,2483304,0.0001119476310592,-1
KR,277,2483304,0.0001115449417389,-1
AQ,253,2483304,0.0001018803980503,-1
SK,247,2483304,9.946426212819696e-05,-1
AL,244,2483304,9.825619416712573e-05,-1
