Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
Sub-Saharan Africa,38,157,0.2420382165605096,-1
Central and Eastern Europe,29,157,0.1847133757961784,-1
Latin America and Caribbean,24,157,0.1528662420382165,-1
Western Europe,21,157,0.1337579617834395,-1
Middle East and Northern Africa,19,157,0.1210191082802547,-1
Southeastern Asia,9,157,0.0573248407643312,-1
Southern Asia,7,157,0.0445859872611464,-1
Eastern Asia,6,157,0.0382165605095541,-1
North America,2,157,0.0127388535031847,-1
Australia and New Zealand,2,157,0.0127388535031847,-1
