Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
10003.0,11105,399918,0.0277681924794582,-1
10019.0,9805,399918,0.024517526092849,-1
10036.0,9178,399918,0.0229497046894613,-1
10013.0,9019,399918,0.0225521231852529,-1
10002.0,7690,399918,0.0192289419330962,-1
10022.0,7240,399918,0.0181037112608084,-1
10001.0,7154,399918,0.0178886671767712,-1
10016.0,7094,399918,0.0177386364204661,-1
10011.0,7009,399918,0.017526092849034,-1
11372.0,6540,399918,0.0163533524372496,-1
11354.0,6493,399918,0.0162358283448106,-1
10014.0,6331,399918,0.015830745302787,-1
10012.0,6089,399918,0.0152256212523567,-1
11220.0,6038,399918,0.0150980951094974,-1
11211.0,6021,399918,0.015055586395211,-1
11201.0,5696,399918,0.0142429197985587,-1
10017.0,5519,399918,0.0138003290674588,-1
11215.0,5350,399918,0.0133777424371996,-1
10018.0,4934,399918,0.0123375291934846,-1
10009.0,4931,399918,0.0123300276556694,-1
11368.0,4715,399918,0.0117899169329712,-1
10025.0,4313,399918,0.0107847108657274,-1
11101.0,4240,399918,0.0106021734455563,-1
11209.0,4134,399918,0.0103371191094174,-1
11385.0,4124,399918,0.0103121139833665,-1
10010.0,3909,399918,0.0097745037732735,-1
11355.0,3765,399918,0.0094144299581414,-1
11373.0,3721,399918,0.0093044074035177,-1
11377.0,3606,399918,0.009016848453933,-1
11217.0,3602,399918,0.0090068464035127,-1
11238.0,3583,399918,0.0089593366640161,-1
10029.0,3404,399918,0.008511744907706,-1
11226.0,3345,399918,0.0083642146640061,-1
11214.0,3337,399918,0.0083442105631654,-1
11103.0,3334,399918,0.0083367090253501,-1
11222.0,3264,399918,0.0081616731429943,-1
11237.0,3243,399918,0.0081091623782875,-1
10024.0,3114,399918,0.0077865962522317,-1
11375.0,3102,399918,0.0077565901009706,-1
10028.0,3062,399918,0.0076565695967673,-1
10038.0,3041,399918,0.0076040588320605,-1
11235.0,2969,399918,0.0074240219244945,-1
10458.0,2926,399918,0.0073164998824759,-1
10065.0,2878,399918,0.0071964752774318,-1
11432.0,2750,399918,0.0068764096639811,-1
10128.0,2716,399918,0.0067913922354082,-1
10314.0,2684,399918,0.0067113758320455,-1
11223.0,2638,399918,0.0065963522522117,-1
11106.0,2625,399918,0.0065638455883456,-1
10023.0,2577,399918,0.0064438209833015,-1
11218.0,2541,399918,0.0063538025295185,-1
11203.0,2524,399918,0.0063112938152321,-1
10027.0,2516,399918,0.0062912897143914,-1
10021.0,2475,399918,0.006188768697583,-1
11206.0,2428,399918,0.006071244605144,-1
11207.0,2372,399918,0.0059312158992593,-1
11216.0,2346,399918,0.0058662025715271,-1
11249.0,2345,399918,0.005863702058922,-1
11205.0,2342,399918,0.0058562005211068,-1
11231.0,2312,399918,0.0057811851429543,-1
10467.0,2284,399918,0.0057111707900119,-1
11204.0,2234,399918,0.0055861451597577,-1
11358.0,2203,399918,0.0055086292690001,-1
11229.0,2181,399918,0.0054536179916882,-1
11234.0,2145,399918,0.0053635995379052,-1
10461.0,2144,399918,0.0053610990253001,-1
10032.0,2107,399918,0.005268580058912,-1
10462.0,2089,399918,0.0052235708320205,-1
11105.0,2036,399918,0.0050910436639511,-1
10004.0,2017,399918,0.0050435339244545,-1
11430.0,1955,399918,0.0048885021429393,-1
10034.0,1929,399918,0.0048234888152071,-1
11236.0,1928,399918,0.004820988302602,-1
10031.0,1925,399918,0.0048134867647867,-1
11361.0,1892,399918,0.004730969848819,-1
10451.0,1889,399918,0.0047234683110037,-1
11230.0,1877,399918,0.0046934621597427,-1
10007.0,1850,399918,0.0046259483194054,-1
11225.0,1827,399918,0.0045684365294885,-1
11435.0,1826,399918,0.0045659360168834,-1
11213.0,1808,399918,0.0045209267899919,-1
10033.0,1793,399918,0.0044834191009156,-1
11219.0,1791,399918,0.0044784180757055,-1
10468.0,1784,399918,0.0044609144874699,-1
11232.0,1779,399918,0.0044484119244445,-1
11208.0,1767,399918,0.0044184057731835,-1
