Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
Napa Valley,6209,150930,0.0411382760219969,-1
Columbia Valley (WA),4975,150930,0.0329623004041608,-1
Mendoza,3586,150930,0.0237593586430795,-1
Russian River Valley,3571,150930,0.0236599748227655,-1
California,3462,150930,0.0229377857284834,-1
Paso Robles,3053,150930,0.0202279202279202,-1
Willamette Valley,2096,150930,0.0138872324918836,-1
Rioja,1893,150930,0.0125422381236334,-1
Toscana,1885,150930,0.0124892334194659,-1
Sonoma County,1853,150930,0.012277214602796,-1
Brunello di Montalcino,1746,150930,0.0115682766845557,-1
Sicilia,1701,150930,0.0112701252236135,-1
Alsace,1574,150930,0.0104286755449546,-1
Sonoma Coast,1473,150930,0.0097594911548399,-1
Carneros,1458,150930,0.0096601073345259,-1
Dry Creek Valley,1398,150930,0.0092625720532697,-1
Barolo,1398,150930,0.0092625720532697,-1
Finger Lakes,1372,150930,0.0090903067647253,-1
Champagne,1369,150930,0.0090704300006625,-1
Santa Barbara County,1319,150930,0.0087391505996157,-1
Walla Walla Valley (WA),1225,150930,0.0081163453256476,-1
Yakima Valley,1162,150930,0.0076989332803286,-1
Alexander Valley,1139,150930,0.007546544755847,-1
Chianti Classico,1029,150930,0.006817730073544,-1
Sta. Rita Hills,983,150930,0.0065129530245809,-1
Sonoma Valley,971,150930,0.0064334459683296,-1
Santa Lucia Highlands,962,150930,0.0063738156761412,-1
Central Coast,950,150930,0.00629430861989,-1
Ribera del Duero,899,150930,0.0059564036308222,-1
Santa Ynez Valley,898,150930,0.0059497780428012,-1
Lodi,874,150930,0.0057907639302988,-1
Saint-Émilion,836,150930,0.0055389915855032,-1
Santa Maria Valley,826,150930,0.0054727357052938,-1
Côtes de Provence,696,150930,0.004611409262572,-1
Chablis,694,150930,0.0045981580865301,-1
McLaren Vale,673,150930,0.0044590207380905,-1
Anderson Valley,664,150930,0.004399390445902,-1
Amarone della Valpolicella Classico,661,150930,0.0043795136818392,-1
North Fork of Long Island,642,150930,0.0042536275094414,-1
Red Mountain,640,150930,0.0042403763333995,-1
Cava,604,150930,0.0040018551646458,-1
Edna Valley,600,150930,0.0039753528125621,-1
Cahors,583,150930,0.0038627178162061,-1
Rutherford,578,150930,0.0038295898761015,-1
Monterey,562,150930,0.0037235804677665,-1
Horse Heaven Hills,558,150930,0.0036970781156827,-1
Sancerre,543,150930,0.0035976942953687,-1
Barbaresco,540,150930,0.0035778175313059,-1
Washington,528,150930,0.0034983104750546,-1
Pessac-Léognan,526,150930,0.0034850592990127,-1
Santa Cruz Mountains,523,150930,0.0034651825349499,-1
Monterey County,498,150930,0.0032995428344265,-1
Alto Adige,494,150930,0.0032730404823428,-1
South Eastern Australia,478,150930,0.0031670310740078,-1
Barossa Valley,478,150930,0.0031670310740078,-1
Margaux,467,150930,0.0030941496057775,-1
Amador County,461,150930,0.0030543960776518,-1
Rías Baixas,456,150930,0.0030212681375472,-1
Mendocino,454,150930,0.0030080169615053,-1
Mendocino County,435,150930,0.0028821307891075,-1
Dundee Hills,433,150930,0.0028688796130656,-1
Colli Orientali del Friuli,425,150930,0.0028158749088981,-1
South Australia,425,150930,0.0028158749088981,-1
Oakville,413,150930,0.0027363678526469,-1
Oregon,409,150930,0.0027098655005631,-1
Sierra Foothills,408,150930,0.0027032399125422,-1
Franciacorta,406,150930,0.0026899887365003,-1
Haut-Médoc,401,150930,0.0026568607963956,-1
Conegliano Valdobbiadene Prosecco Superiore,397,150930,0.0026303584443119,-1
Virginia,391,150930,0.0025906049161863,-1
Livermore Valley,388,150930,0.0025707281521235,-1
Bordeaux Blanc,377,150930,0.0024978466838931,-1
Wahluke Slope,366,150930,0.0024249652156628,-1
Navarra,363,150930,0.0024050884516,-1
Lake County,362,150930,0.0023984628635791,-1
Rueda,359,150930,0.0023785860995163,-1
Bolgheri,357,150930,0.0023653349234744,-1
Barbera d'Alba,349,150930,0.0023123302193069,-1
Pauillac,346,150930,0.0022924534552441,-1
Bordeaux,343,150930,0.0022725766911813,-1
Barossa,342,150930,0.0022659511031604,-1
North Coast,335,150930,0.0022195719870138,-1
Médoc,319,150930,0.0021135625786788,-1
Priorat,316,150930,0.002093685814616,-1
