Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
O,626683,662207,0.946355142727274,-1
B-TRIVIAL,8963,662207,0.013535042667927,-1
B-SYSTEMATIC,6816,662207,0.0102928540471484,-1
B-ABBREVIATION,4521,662207,0.0068271703560971,-1
B-FAMILY,4223,662207,0.0063771600118996,-1
B-FORMULA,4135,662207,0.0062442710511969,-1
I-SYSTEMATIC,2119,662207,0.003199905769646,-1
I-FAMILY,1579,662207,0.0023844507835163,-1
I-TRIVIAL,1076,662207,0.0016248695649547,-1
I-MULTIPLE,650,662207,0.0009815661870079,-1
B-IDENTIFIER,636,662207,0.0009604247614416,-1
I-FORMULA,430,662207,0.0006493437852514,-1
B-MULTIPLE,188,662207,0.0002838991433192,-1
I-IDENTIFIER,84,662207,0.0001268485533979,-1
I-ABBREVIATION,70,662207,0.0001057071278316,-1
B-NO CLASS,32,662207,4.832325843731642e-05,-1
I-NO CLASS,2,662207,3.020203652332277e-06,-1
