Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
DOWNTOWN,5577,61281,0.0910070005385029,-1
HAZELWOOD,3775,61281,0.0616014751717498,-1
LENTS,2612,61281,0.0426233253373802,-1
POWELHST-GILBRT,2552,61281,0.0416442290432597,-1
CENTENNIAL,2243,61281,0.036601883128539,-1
CHINA/OLD TOWN,2239,61281,0.0365366100422643,-1
NORTHWEST,1809,61281,0.0295197532677338,-1
MONTAVILLA,1656,61281,0.0270230577177265,-1
PEARL,1537,61281,0.0250811834010541,-1
LLOYD,1374,61281,0.02242130513536,-1
ST JOHNS,1237,61281,0.0201857019304515,-1
CULLY,1167,61281,0.0190434229206442,-1
BUCKMAN-WEST,1090,61281,0.0177869160098562,-1
PARKROSE,961,61281,0.0156818589774971,-1
PORTSMOUTH,878,61281,0.014327442437297,-1
MILL PARK,876,61281,0.0142948058941596,-1
SELLWD-MORELAND,844,61281,0.013772621203962,-1
FOSTER-POWELL,840,61281,0.0137073481176873,-1
BRENTWD-DARLNGT,794,61281,0.0129567076255283,-1
ELIOT,770,61281,0.01256506910788,-1
KENTON,770,61281,0.01256506910788,-1
RICHMOND,762,61281,0.0124345229353306,-1
HOSFRD-ABRNETHY,741,61281,0.0120918392323885,-1
GOOSE HOLLOW,737,61281,0.0120265661461138,-1
KERNS,722,61281,0.0117817920725836,-1
OVERLOOK,711,61281,0.0116022910853282,-1
MT SCOTT-ARLETA,671,61281,0.0109495602225812,-1
MADISON SOUTH,667,61281,0.0108842871363065,-1
SUNNYSIDE,639,61281,0.0104273755323836,-1
ARBOR LODGE,635,61281,0.0103621024461089,-1
CRSTN-KENILWTH,627,61281,0.0102315562735595,-1
ARGAY,626,61281,0.0102152380019908,-1
WOODSTOCK,613,61281,0.010003100471598,-1
BUCKMAN-EAST,609,61281,0.0099378273853233,-1
HAYDEN ISLAND,607,61281,0.0099051908421859,-1
KING,579,61281,0.009448279238263,-1
HUMBOLDT,576,61281,0.009399324423557,-1
WILKES,559,61281,0.0091219138068895,-1
SOUTH TABOR,513,61281,0.0083712733147305,-1
MT TABOR,509,61281,0.0083060002284558,-1
ROSEWAY,508,61281,0.0082896819568871,-1
CONCORDIA,502,61281,0.008191772327475,-1
SOUTH PORTLAND,437,61281,0.0071310846755111,-1
NORTH TABOR,434,61281,0.0070821298608051,-1
CATHEDRAL PARK,431,61281,0.0070331750460991,-1
PIEDMONT,426,61281,0.0069515836882557,-1
IRVINGTON,421,61281,0.0068699923304123,-1
ROSE CITY PARK,418,61281,0.0068210375157063,-1
GLENFAIR,407,61281,0.0066415365284509,-1
PLEASANT VALLEY,399,61281,0.0065109903559015,-1
SULLIVANS GULCH,398,61281,0.0064946720843328,-1
HOLLYWOOD,392,61281,0.0063967624549207,-1
WOODLAWN,388,61281,0.006331489368646,-1
PARKROSE HGTS,381,61281,0.0062172614676653,-1
BOISE,355,61281,0.0057929864068797,-1
BROOKLYN,326,61281,0.0053197565313881,-1
RUSSELL,322,61281,0.0052544834451134,-1
UNIVERSITY PARK,320,61281,0.0052218469019761,-1
MULTNOMAH,299,61281,0.0048791631990339,-1
HILLSDALE,289,61281,0.0047159804833472,-1
GRANT PARK,263,61281,0.0042917054225616,-1
E COLUMBIA,252,61281,0.0041122044353062,-1
SABIN,248,61281,0.0040469313490315,-1
LAURELHURST,243,61281,0.0039653399911881,-1
EASTMORELAND,222,61281,0.0036226562882459,-1
HOMESTEAD,222,61281,0.0036226562882459,-1
REED,222,61281,0.0036226562882459,-1
VERNON,213,61281,0.0034757918441278,-1
BEAUMONT-WILSHR,211,61281,0.0034431553009905,-1
COLLINS VIEW,196,61281,0.0031983812274603,-1
W PORTLAND PARK,189,61281,0.0030841533264796,-1
SUMNER,183,61281,0.0029862436970676,-1
ALAMEDA,168,61281,0.0027414696235374,-1
SOUTHWEST HILLS,155,61281,0.0025293320931446,-1
SUNDERLAND,146,61281,0.0023824676490266,-1
GRESHAM - ROCKWOOD GROUP,130,61281,0.0021213753039278,-1
HAYHURST,121,61281,0.0019745108598097,-1
FOREST PARK,118,61281,0.0019255560451037,-1
BRIDLEMILE,118,61281,0.0019255560451037,-1
FAR SOUTHWEST,100,61281,0.0016318271568675,-1
NORTHWEST IND,86,61281,0.001403371354906,-1
ASHCREEK,85,61281,0.0013870530833374,-1
SYLVAN-HIGHLNDS,75,61281,0.0012238703676506,-1
LINNTON,74,61281,0.0012075520960819,-1
MARKHAM,62,61281,0.0010117328372578,-1
BRIDGETON,52,61281,0.0008485501215711,-1
MAPLEWOOD,51,61281,0.0008322318500024,-1
S BURLINGAME,50,61281,0.0008159135784337,-1
ARLINGTON HGHTS,45,61281,0.0007343222205903,-1
NORTHWEST HTS,36,61281,0.0005874577764723,-1
HILLSIDE,35,61281,0.0005711395049036,-1
GRESHAM - WILKES EAST,31,61281,0.0005058664186289,-1
ARNOLD CREEK,29,61281,0.0004732298754915,-1
CRESTWOOD,25,61281,0.0004079567892168,-1
WOODLAND PARK,24,61281,0.0003916385176482,-1
ARDENWALD,23,61281,0.0003753202460795,-1
MARSHALL PARK,23,61281,0.0003753202460795,-1
GRESHAM - CENTENNIAL EAST,11,61281,0.0001795009872554,-1
GRESHAM - NORTH GRESHAM,7,61281,0.0001142279009807,-1
GRESHAM - NORTH CENTRAL,5,61281,8.159135784337723e-05,-1
HEALY HEIGHTS,4,61281,6.527308627470179e-05,-1
GRESHAM - NORTHWEST GRESH,4,61281,6.527308627470179e-05,-1
CENTRAL BEAVERTON,3,61281,4.895481470602634e-05,-1
WSLOT,3,61281,4.895481470602634e-05,-1
GRESHAM - NORTHEAST GRESH,2,61281,3.263654313735089e-05,-1
BEAVERTON - FIVE OAKS 3C,2,61281,3.263654313735089e-05,-1
DWRW,2,61281,3.263654313735089e-05,-1
GRESHAM - POWELL VALLEY,2,61281,3.263654313735089e-05,-1
GRESHAM - DOWNTOWN,2,61281,3.263654313735089e-05,-1
LKOS - STAFFORD-TUALATIAN,1,61281,1.6318271568675447e-05,-1
LKOS - OAK CREEK,1,61281,1.6318271568675447e-05,-1
GRESHAM - HOLLYBROOK,1,61281,1.6318271568675447e-05,-1
WEST BEAVERTON,1,61281,1.6318271568675447e-05,-1
GRESHAM - SOUTHWEST GRESH,1,61281,1.6318271568675447e-05,-1
