Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
health jobs,1930,50000,0.0386,-1
education jobs,1898,50000,0.03796,-1
it jobs,1890,50000,0.0378,-1
logistics jobs,1885,50000,0.0377,-1
construction property jobs,1859,50000,0.03718,-1
engineering jobs,1858,50000,0.03716,-1
accountancy jobs,1856,50000,0.03712,-1
sales jobs,1855,50000,0.0371,-1
accountancy qualified jobs,1836,50000,0.03672,-1
social care jobs,1823,50000,0.03646,-1
admin secretarial pa jobs,1799,50000,0.03598,-1
finance jobs,1793,50000,0.03586,-1
factory jobs,1755,50000,0.0351,-1
recruitment consultancy jobs,1747,50000,0.03494,-1
motoring automotive jobs,1578,50000,0.03156,-1
retail jobs,1559,50000,0.03118,-1
customer service jobs,1548,50000,0.03096,-1
catering jobs,1536,50000,0.03072,-1
law jobs,1535,50000,0.0307,-1
marketing jobs,1463,50000,0.02926,-1
other jobs,1452,50000,0.02904,-1
hr jobs,1366,50000,0.02732,-1
banking jobs,1097,50000,0.02194,-1
science jobs,1071,50000,0.02142,-1
purchasing jobs,1045,50000,0.0209,-1
fmcg jobs,1018,50000,0.02036,-1
graduate training internships jobs,1003,50000,0.02006,-1
leisure tourism jobs,954,50000,0.01908,-1
charity jobs,939,50000,0.01878,-1
media digital creative jobs,915,50000,0.0183,-1
estate agent jobs,905,50000,0.0181,-1
general insurance jobs,854,50000,0.01708,-1
strategy consultancy jobs,785,50000,0.0157,-1
security safety jobs,660,50000,0.0132,-1
energy jobs,650,50000,0.013,-1
training jobs,161,50000,0.00322,-1
apprenticeships jobs,122,50000,0.00244,-1
