Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
USA,11,73,0.1506849315068493,-1
France,7,73,0.0958904109589041,-1
Spain,6,73,0.0821917808219178,-1
UK,4,73,0.0547945205479452,-1
Canada,3,73,0.0410958904109589,-1
Belgium,3,73,0.0410958904109589,-1
Germany,3,73,0.0410958904109589,-1
Portugal,3,73,0.0410958904109589,-1
Austria,3,73,0.0410958904109589,-1
Japan,3,73,0.0410958904109589,-1
Italy,3,73,0.0410958904109589,-1
South Africa,2,73,0.0273972602739726,-1
Brazil,2,73,0.0273972602739726,-1
Australia,2,73,0.0273972602739726,-1
Bahrain,1,73,0.0136986301369863,-1
Singapore,1,73,0.0136986301369863,-1
Morocco,1,73,0.0136986301369863,-1
Russia,1,73,0.0136986301369863,-1
China,1,73,0.0136986301369863,-1
Sweden,1,73,0.0136986301369863,-1
India,1,73,0.0136986301369863,-1
UAE,1,73,0.0136986301369863,-1
Netherlands,1,73,0.0136986301369863,-1
Mexico,1,73,0.0136986301369863,-1
Malaysia,1,73,0.0136986301369863,-1
Switzerland,1,73,0.0136986301369863,-1
Korea,1,73,0.0136986301369863,-1
Monaco,1,73,0.0136986301369863,-1
Argentina,1,73,0.0136986301369863,-1
Hungary,1,73,0.0136986301369863,-1
Turkey,1,73,0.0136986301369863,-1
Azerbaijan,1,73,0.0136986301369863,-1
